description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,1.3116602292929116,0.03270152122980181,0.0030554695745332434,2.1910412133637156e-05,0.0014637216522575367,0.01808505116061599,0.003063613374733018,0.003055478969516091,2.9450417338986895e-06,2.121057128245569e-05,8.71396266102705e-07,1.4513033689429678e-07
,1.5332201561508263,0.03394912681357764,0.0038638333484536163,3.45457340833152e-05,0.001999891002073556,0.022855990544366756,0.003881958841566374,0.0038638603009183677,4.363277455708646e-06,3.133017638976982e-05,1.287347111641327e-06,2.147705653580851e-07
,1.7921956475385172,0.04332745079895197,0.0048802369951953814,4.63827249085422e-05,0.0027324133374172486,0.028885366713861944,0.004900782660022077,0.004880256598913622,6.444849350165325e-06,4.627719424798007e-05,1.9018387594820348e-06,3.171428851583697e-07
,2.0949017592554915,0.04122317174816328,0.0061656912965798085,4.543657545331747e-05,0.003733166750974893,0.036505040787919434,0.0061744687378035715,0.006165703959316219,9.485388157179045e-06,6.835381734299854e-05,2.8096319630680733e-06,4.6743061446645e-07
,2.448718151891546,0.04768908227421687,0.007792366973374855,7.337893068124854e-05,0.005100323963041421,0.046134351247109726,0.007799813140937324,0.007792386001442386,1.4039573033890032e-05,0.00010095963306659956,4.150711124967689e-06,6.914609751129478e-07
,2.8622681015371056,0.055560328696448086,0.009849095139321808,9.454661402493035e-05,0.006967961038893684,0.05830315478677445,0.009861967882384077,0.009849122552241029,2.0730699901496148e-05,0.00014911433261085923,6.131863364520761e-06,1.0211327692851704e-06
,3.3456274406007944,0.05548137739365006,0.012447279697284,0.00011996816870055944,0.009519171125600924,0.07368092742593184,0.012459794439163932,0.01244731725744982,3.057781001812727e-05,0.00022022911044152263,9.05855209654326e-06,1.5067993145363489e-06
,3.910568370158937,0.06087857666150864,0.015730957716911315,0.00015448361546431912,0.013003958016605381,0.09311351578258514,0.0157397589641431,0.015730990049570764,4.5153860922923364e-05,0.00032524486250545744,1.3381994347781071e-05,2.2250050967124264e-06
,4.570843877712118,0.07567865473067423,0.01988584411992241,0.00024428518290025837,0.017763645780004046,0.11766954359474639,0.019908059425179602,0.019885936081654038,6.674293288544187e-05,0.00048031123868541863,1.9768691451868823e-05,3.287343112374225e-06
,5.342519404921499,0.07752429982721125,0.025132510689627685,0.0003730099242438044,0.02426416779372143,0.14869900121375296,0.025154759317416422,0.0251325988847226,9.871018121680597e-05,0.0007092629286090162,2.920311543745958e-05,4.858392827964128e-06
,6.244359453026434,0.08450377323548403,0.03176568438221346,0.0004894084451216296,0.0331414500094768,0.18790720330344934,0.03179752165436227,0.03176586358374857,0.00014557021121466753,0.0010472706445825016,4.313935497562244e-05,7.167785787730282e-06
,7.298278003627347,0.08654156887922887,0.04014651721670298,0.0007064527962442427,0.04526325810909152,0.23744812647741034,0.04016793670850106,0.04014661013018542,0.0002152107484628483,0.0015462221991489242,6.372504635461947e-05,1.0590847845219896e-05
,8.529862983239656,0.10437329627557791,0.05074782759278057,0.001034267335797499,0.06181344246695619,0.3000421765538037,0.05079826601064265,0.0507481843169509,0.0003179639980151796,0.002282650320041685,9.413202084629335e-05,1.564046412305458e-05
,9.968986523615758,0.11383554237130428,0.0641362573219497,0.0014835677554914783,0.08440663034889806,0.3791247371490121,0.06418075027038699,0.06413663146548243,0.00046963080491233835,0.0033694070018497166,0.00013904447804548002,2.3091158499933216e-05
,11.650514474819728,0.13731166342244985,0.081057171260866,0.0020589478048325385,0.11524427061967148,0.4790334825090032,0.08109237309427576,0.08105748077286841,0.0006932595106936089,0.0049728454308948355,0.00020537965416996204,3.407833482477518e-05
,13.615130516570877,0.14392103039983806,0.10244086566377092,0.003088689219758093,0.157326783119917,0.6052444778113386,0.10246105806754201,0.10244101299845408,0.0010244959583067806,0.007338091394094937,0.0003033515774256053,5.032389023313473e-05
,15.910292277148917,0.1738635131948751,0.12946890251873133,0.004562464642565907,0.2147417333483601,0.764669637554653,0.12951833384250086,0.12946924886938235,0.0015136374116292797,0.010826184591294929,0.0004480410035483916,7.429169291704107e-05
,18.59133908348334,0.19737284675849545,0.16359294682679226,0.006578153765241812,0.2930548758195255,0.9660312860765237,0.16363179180902168,0.16359332023080572,0.002235071049047463,0.01596861651224091,0.0006617119923815515,0.00010962264247051596
,21.722773281287715,0.24305089908105945,0.2066849240824559,0.009833024433704169,0.39984014766971737,1.2203335071169914,0.2067499562873009,0.20668582276614206,0.0033030551241921263,0.02354732959606356,0.0009772295124333185,0.0001618231272294892
,25.379739393317678,0.3016301764703392,0.26102523117199106,0.014445192902436524,0.5453969674686033,1.5414548526940919,0.2611080716975824,0.26102623305221406,0.0048791558084950665,0.03471192053706639,0.0014431001654572819,0.0002387584975995275
,29.649727585247835,0.3657290645881802,0.3294596561762121,0.021122108688244372,0.7437194122518225,1.9468930065240064,0.32955664381611355,0.32946117679841513,0.0072057943613321705,0.0511511024789769,0.0021309048136238986,0.00035214881232411394
,34.63452976061461,0.4225313040420759,0.4154131600273475,0.03118563844834971,1.0138031356630486,2.4586993960336185,0.4154307017541842,0.41541245220046974,0.010644792013935544,0.07534312032528621,0.003146254511028043,0.0005193668475718034
,40.45247777178387,0.5483395743283599,0.5230159159633155,0.046061803258071764,1.3814036119847763,3.10465078100877,0.5230904388063762,0.5230162625422214,0.015724884472440876,0.11092074579414567,0.004644933708063845,0.000765751218422013
,47.24099321070556,0.679037103538305,0.65678838594782,0.06782791507565786,1.8813950244071704,3.9197157993330243,0.6568590314307317,0.6567884375980968,0.02322563879049438,0.16320202974375683,0.006856676070057293,0.0011285598248273305
