description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.058820270491799845,0.011197013207712226,0.00010017441336516432,1.710025089815206e-05,9.074058975888153e-05,0.0009688055021224831,0.00018807729740497796,0.00010042765435803738,2.7705348103640625e-07,1.4342778035284995e-06,5.066875943766012e-08,9.897254812352329e-09
,0.06234998340863281,0.010993434649671167,0.00010266583425539826,1.7725059364342452e-05,0.00010195752814690472,0.0010573161703031333,0.00019063987411492266,0.00010293255260108758,2.9708383528917885e-07,1.6592172672793578e-06,5.861761199464523e-08,1.0611701301234483e-08
,0.06609144375726887,0.010502235796455721,0.00010324034296034413,1.7860868975779054e-05,0.00011456081251349991,0.0011539122059696773,0.00018846423064156631,0.00010351126163809798,3.1057585724134544e-07,1.9194291286168793e-06,6.781348770113035e-08,1.110886442025648e-08
,0.07005734620628636,0.00969651722197188,0.00010179682031751094,1.7369338389143772e-05,0.00012872174074923391,0.0012593320396434233,0.00018087508905864668,0.00010205899766525997,3.1503065956956824e-07,2.2204433316729263e-06,7.845189741039468e-08,1.1315818167486483e-08
,0.0742611454975779,0.00855641372195228,9.858494240972922e-05,1.6104326582099715e-05,0.00014463276783310377,0.0013743815170157215,0.00016759065331638072,9.882210044453469e-05,3.082699900887892e-07,2.568656106924036e-06,9.0759156448321e-08,1.118809096030477e-08
,0.07871710183116327,0.007071876592865918,9.455919664039831e-05,1.3919899974852114e-05,0.00016251011695136007,0.0014999400496421226,0.00014968598916862162,9.475596713922863e-05,2.9060094899043554e-07,2.971466608489331e-06,1.0499714946149037e-07,1.0800975444781106e-08
,0.08344032894474547,0.005451044710048585,9.163375026182337e-05,1.1190734748411023e-05,0.00018259671306275192,0.0016369673262572925,0.00013306435469706798,9.178811994341614e-05,2.7336541598307127e-07,3.437433076421126e-06,1.2146866402583746e-07,1.0569358010317444e-08
,0.08844684504605324,0.004782795979154491,9.186381193493758e-05,1.0611967425038997e-05,0.00020516547781566192,0.0017865106355913415,0.00012565477161215945,9.199284244896991e-05,2.754894528905228e-07,3.976455023035756e-06,1.4052409252297268e-07,1.1077458760337692e-08
,0.09375362676508975,0.003904034688022749,9.645952439729302e-05,9.536953082816378e-06,0.00023052303089829553,0.001949712856357389,0.00012823553054457744,9.6589154575331e-05,3.016347462014332e-07,4.59998291246464e-06,1.6256870715781002e-07,1.25553388177391e-08
,0.0993786663029891,0.0049066424074854734,0.00010622540598780969,1.3082028952610384e-05,0.00025901384725257555,0.0021278211750269775,0.00014441879419219345,0.00010639012267649201,3.6442797134800247e-07,5.32126116715373e-06,1.880714538581826e-07,1.526944753385623e-08
,0.10534103196419221,0.006070511808297435,0.00012180429073134468,1.7563538746786367e-05,0.0002910249268232329,0.00232219659759626,0.00017381090026891006,0.00012204733661721681,4.686423974906206e-07,6.155609168257426e-06,2.1757479296023445e-07,1.9434233698494982e-08
,0.1116609322691101,0.007664612612536345,0.000143569205131591,2.3624495060385e-05,0.0003269910392493642,0.0025343243273621098,0.00021777788552921536,0.00014394628494354586,6.232306539216677e-07,7.120745791269688e-06,2.5170614844393534e-07,2.5236883776302055e-08
,0.11835978385579074,0.01042020989483092,0.00017071425507207686,3.342416965020686e-05,0.00036740061477394745,0.0027658250875439235,0.00027612145892439306,0.00017128449244509816,8.343025062297674e-07,8.237165489366862e-06,2.911915392615032e-07,3.268062250195635e-08
,0.12546028339057033,0.012933837478807775,0.00020074710056691946,4.345340307084221e-05,0.0004128023602986301,0.0030184674742733783,0.000339154195777773,0.00020154751125626877,1.0812076056836658e-06,9.528572117676308e-06,3.368707893828084e-07,4.1295352087940476e-08
,0.13298648372014404,0.01503732910429166,0.00023054494595553876,5.305053280963093e-05,0.0004638126900785062,0.0032941814338351386,0.00039858173409265457,0.00023158250933153854,1.3411616078331278e-06,1.1022381793028786e-05,3.897153223202736e-07,5.0391882564749134e-08
,0.14096387451039152,0.016555357654616104,0.0002571365285197702,6.13906914913212e-05,0.0005211240705636938,0.003595072965655097,0.00044806692405595296,0.0002583885277965196,1.5916921942816675e-06,1.275030331884227e-05,4.508491263042981e-07,5.919208903572996e-08
,0.14941946763077335,0.01731603041855501,0.00027793038192989555,6.749119653428866e-05,0.0005855143923404272,0.003923440162656188,0.00048183945260472314,0.0002793410496512883,1.8069672098778607e-06,1.474900992209405e-05,5.215723464590677e-07,6.681782431590292e-08
,0.1583818875576104,0.017165364528594056,0.000291041866338204,7.025377799709472e-05,0.0006578574944585003,0.004281790709887094,0.0004947681085126169,0.0002925175191814275,1.9580864419717126e-06,1.706091571393689e-05,6.033890253958993e-07,7.235139756972844e-08
,0.1678814670841245,0.015984693480444546,0.0002960824865495795,6.85409969187874e-05,0.0007391349826861596,0.004672860973574444,0.00048353210949679597,0.0002974936943874535,2.0182061211429136e-06,1.973507355811823e-05,6.980391097685544e-07,7.509653652040202e-08
,0.17795034864128983,0.013710360360887306,0.00029562894767790716,6.130056222230387e-05,0.0008304495007772974,0.005099636824804305,0.00045070494225912783,0.00029684685946405496,1.983182939946919e-06,2.282821314172116e-05,8.075353992753673e-07,7.542303138836845e-08
,0.18862259154940672,0.011101949490010093,0.0002961410018617332,5.186904290097778e-05,0.0009330396316816479,0.005565376354408112,0.00041773168831971125,0.0002971400261949335,1.944519750371515e-06,2.640594096278957e-05,9.342063437110347e-07,7.660241816992314e-08
,0.19993428553795853,0.010072270330860469,0.0003043813403447184,5.086925551246945e-05,0.0010482966296042019,0.006073634650444071,0.00040915863128788846,0.0003052693467241865,2.032337949310829e-06,3.0544127839608004e-05,1.0807456031551229e-06,8.277480513852424e-08
,0.2119236708889773,0.008324794762266914,0.00032379769937072845,4.699579533375141e-05,0.0011777832056172703,0.006628290824500864,0.00042622098828971135,0.0003247309146747003,2.268903280946411e-06,3.533051262734186e-05,1.2502691479153986e-06,9.512680382190332e-08
